target_id	length	eff_length	est_counts	tpm
YCL002C	792	543	957	60.253
YCL004W	1566	1317	422	10.9545
YCL005W	771	522	609	39.8854
YCL005W-A	222	6.40741	0	0
YCL008C	1158	909	702	26.4022
YCL009C	930	681	3395	170.435
YCL010C	780	531	784	50.4764
YCL011C	1284	1035	4801	158.584
YCL012C	405	156	183	40.1045
YCL014W	4911	4662	1111	8.1472
YCL016C	1143	894	517	19.7706
YCL017C	1494	1245	1936	53.1622
YCL018W	1095	846	0	0
YCL019W	5313	5064	3297.32	22.2604
YCL020W	1317	1068	562.257	17.9982
YCL021W-A	378	129	38	10.0707
YCL024W	3114	2865	688	8.20976
YCL025C	1902	1653	747.089	15.4513
YCL026C-A	582	333	33	3.38795
YCL026C-B	582	333	174	17.8637
YCL027W	1539	1290	784	20.7775
YCL028W	1218	969	2957	104.326
YCL029C	1323	1074	1029	32.755
YCL030C	2400	2151	5097	81.0104
YCL031C	894	645	2005	106.273
YCL032W	1041	792	631	27.2377
YCL033C	507	258	455	60.2918
YCL034W	1065	816	1029	43.1114
YCL035C	333	84	540	219.776
YCL036W	1701	1452	2073	48.8089
YCL037C	1305	1056	205	6.63677
YCL038C	1587	1338	434	11.0892
YCL039W	2238	1989	854	14.6788
YCL040W	1503	1254	1305	35.5778
YCL042W	360	111	22	6.77589
YCL043C	1569	1320	14815	383.702
YCL044C	1254	1005	621	21.1248
YCL045C	2283	2034	4803	80.7288
YCL047C	777	528	413	26.7413
YCL048W	1392	1143	23	0.687936
YCL048W-A	240	9.60505	0	0
YCL049C	939	690	507	25.1203
YCL050C	966	717	4573	218.046
YCL051W	1752	1503	659	14.9897
YCL052C	1251	1002	963	32.8568
YCL054W	2526	2277	5491	82.4433
YCL054W-A	87	1.92167	0	0
YCL055W	1008	759	1036	46.6643
YCL056C	435	186	209	38.4149
YCL057C-A	294	45.0734	364	276.088
YCL057W	2139	1890	2819	50.9918
YCL058C	459	210	445.128	72.4657
YCL058W-A	342	93	125.872	46.2714
YCL059C	951	702	3577	174.2
YCL061C	3291	3042	980	11.0137
YCL063W	1272	1023	985	32.9175
YCL064C	1083	834	7675	314.615
YCL066W	528	279	357.5	43.8065
YCL067C	633	384	779.253	69.3767
YCL068C	783	534	0	0
YCL069W	1377	1128	0	0
YCL073C	1848	1599	0	0
YCR002C	969	720	2438	115.763
YCR003W	552	303	439	49.5323
YCR004C	744	495	1969	135.99
YCR005C	1383	1134	832	25.0829
YCR007C	720	471	124	9.00052
YCR008W	1812	1563	2058	45.0146
YCR009C	798	549	2205	137.31
YCR010C	852	603	98	5.55617
YCR011C	3150	2901	1714	20.199
YCR012W	1251	1002	105519	3600.23
YCR014C	1749	1500	482	10.9856
YCR015C	954	705	346	16.7785
YCR016W	873	624	2296	125.792
YCR017C	2862	2613	3967	51.9026
YCR018C	666	417	914	74.9336
YCR019W	1092	843	458	18.574
YCR020C	648	399	94	8.05419
YCR020C-A	267	21.4493	54	86.0691
YCR020W-B	237	8.90575	10	38.3881
YCR021C	999	750	213	9.70924
YCR023C	1836	1587	1020	21.973
YCR024C	1479	1230	374	10.3952
YCR024C-A	123	2.27847	0	0
YCR024C-B	267	21.4493	246	392.092
YCR026C	2229	1980	1328	22.9298
YCR027C	630	381	308	27.6371
YCR028C	1539	1290	1113	29.4966
YCR028C-A	408	159	1502	322.953
YCR030C	2613	2364	1110	16.0525
YCR031C	414	165	20843.8	4318.76
YCR032W	6504	6255	713	3.89699
YCR033W	3681	3432	2009	20.0124
YCR034W	1044	795	4148	178.377
YCR035C	1185	936	2359	86.1626
YCR036W	1002	753	1514	68.7381
YCR037C	2772	2523	2471	33.4828
YCR038C	1929	1680	307	6.24735
YCR039C	633	384	779.253	69.3767
YCR040W	528	279	357.5	43.8065
YCR041W	333	84	36	14.6518
YCR042C	4224	3975	1514	13.0213
YCR043C	384	135	589	149.159
YCR044C	1074	825	1305	54.0783
YCR045C	1476	1227	641	17.8599
YCR046C	510	261	674	88.2848
YCR047C	828	579	1310	77.3498
YCR048W	1833	1584	1358.9	29.329
YCR050C	309	60.0023	59.1038	33.6755
YCR051W	669	420	1976	160.844
YCR052W	1452	1203	1894	53.8246
YCR053W	1545	1296	10977	289.565
YCR054C	1692	1443	921	21.8203
YCR057C	2772	2523	6001	81.3155
YCR059C	777	528	1195	77.375
YCR060W	336	87	402	157.97
YCR061W	1896	1647	351	7.28585
YCR063W	474	225	86	13.0672
YCR065W	1695	1446	948	22.4133
YCR066W	1464	1215	447	12.5776
YCR067C	3198	2949	2242	25.9913
YCR068W	1563	1314	409	10.6413
YCR069W	957	708	1195	57.7034
YCR071C	441	192	382	68.0188
YCR072C	1548	1299	2895	76.1914
YCR073C	3996	3747	1020	9.30643
YCR073W-A	948	699	810	39.6164
YCR075C	783	534	235	15.045
YCR075W-A	228	7.24111	0	0
YCR076C	753	504	404	27.4042
YCR077C	2391	2142	3628	57.9048
YCR079W	1329	1080	426	13.485
YCR081W	4284	4035	711	6.02411
YCR082W	387	138	1146	283.904
YCR083W	384	135	411	104.082
YCR084C	2142	1893	4239	76.5561
YCR086W	573	324	284	29.9668
YCR087C-A	462	213	986	158.257
YCR088W	1779	1530	3049	68.1291
YCR089W	4830	4581	1127	8.41067
YCR090C	549	300	946	107.804
YCR091W	2163	1914	272	4.8584
YCR092C	3057	2808	979	11.9193
YCR093W	6327	6078	3174	17.8531
YCR094W	1176	927	954	35.1832
YCR095C	1089	840	644	26.2104
YCR095W-A	159	2.89879	0	0
YCR096C	360	111	177.495	54.6674
YCR097W	381	132	0	0
YCR098C	1557	1308	144	3.76376
YCR099C	468	219	46	7.18093
YCR100C	951	702	137	6.67191
YCR101C	549	300	61	6.95145
YCR102C	1107	858	130.346	5.19369
YCR104W	375	126	0.5	0.135664
YCR105W	1086	837	232	9.47609
YCR106W	2499	2250	496	7.53643
YCR107W	1092	843	449.76	18.2398
YCR108C	192	4.02602	0	0
YDL001W	1293	1044	707	23.1518
YDL002C	612	363	580	54.6246
YDL003W	1701	1452	1593	37.5073
YDL004W	483	234	1013	148
YDL005C	1296	1047	824	26.9059
YDL006W	846	597	509	29.1481
YDL007C-A	258	16.1332	0	0
YDL007W	1314	1065	5675	182.173
YDL008W	498	249	513	70.4344
YDL009C	324	75	41	18.6891
YDL010W	696	447	437	33.4226
YDL012C	324	75	299	136.294
YDL013W	1860	1611	980	20.7968
YDL014W	984	735	12887	599.42
YDL015C	933	684	4010	200.426
YDL017W	1524	1275	598	16.0346
YDL018C	678	429	398	31.717
YDL019C	3852	3603	1226	11.633
YDL020C	1596	1347	1279	32.4616
YDL021W	936	687	76	3.78202
YDL022C-A	249	12.2907	0	0
YDL022W	1176	927	1522	56.1309
YDL024C	1407	1158	56	1.65328
YDL025C	1863	1614	682	14.446
YDL027C	1263	1014	604	20.3641
YDL028C	2295	2046	807	13.4845
YDL029W	1176	927	3912	144.273
YDL030W	1593	1344	801	20.3751
YDL031W	2988	2739	5658	70.6216
YDL033C	1254	1005	580	19.7301
YDL035C	2886	2637	1400	18.1503
YDL036C	1389	1140	1208	36.2267
YDL037C	987	738	2189	101.404
YDL039C	2097	1848	6678	123.541
YDL040C	2565	2316	4313	63.666
YDL042C	1689	1440	1091	25.9017
YDL043C	801	552	616	38.1512
YDL044C	1323	1074	374	11.9051
YDL045C	921	672	687	34.9506
YDL045W-A	288	39.223	227	197.857
YDL046W	522	273	1449	181.456
YDL047W	936	687	1879	93.5054
YDL048C	1473	1224	919	25.6685
YDL049C	807	558	281	17.2163
YDL051W	828	579	7254	428.317
YDL052C	912	663	2352	121.28
YDL053C	558	309	608	67.2685
YDL054C	1461	1212	863	24.343
YDL055C	1086	837	40735	1663.83
YDL056W	2502	2253	1109	16.8282
YDL057W	987	738	213	9.86711
YDL058W	5373	5124	1629	10.8687
YDL059C	717	468	140	10.227
YDL060W	2367	2118	5945	95.9605
YDL061C	171	3.21647	0	0
YDL063C	1863	1614	4164	88.2011
YDL064W	474	225	898	136.446
YDL065C	1029	780	1101	48.2569
YDL066W	1287	1038	2952	97.2267
YDL067C	180	3.51476	0	0
YDL069C	690	441	188	14.5742
YDL070W	1917	1668	4672	95.7577
YDL072C	612	363	1477	139.104
YDL073W	2955	2706	1790	22.6148
YDL074C	2103	1854	2388	44.0343
YDL075W	342	93	17612	6474.29
YDL076C	885	636	714	38.3803
YDL077C	3150	2901	858	10.1113
YDL078C	1032	783	2371	103.523
YDL079C	1506	1257	348	9.46478
YDL080C	1830	1581	907	19.6129
YDL081C	321	72.0001	11494	5457.64
YDL082W	600	351	14685.4	1430.36
YDL083C	432	183	20241.5	3781.46
YDL084W	1341	1092	13307	416.605
YDL085C-A	207	4.94562	0	0
YDL085W	1638	1389	38	0.935294
YDL086W	822	573	2677	159.72
YDL087C	786	537	206	13.1147
YDL088C	1587	1338	1414	36.1293
YDL089W	1455	1206	514	14.5708
YDL090C	1296	1047	656	21.4202
