target_id	length	eff_length	est_counts	tpm
YBL046W	1326	1077	829	25.9771
YBL047C	4146	3897	3479	30.1284
YBL049W	417	168	106	21.2936
YBL050W	879	630	1792	95.9951
YBL051C	2007	1758	2488	47.7621
YBL052C	2496	2247	1171	17.5876
YBL054W	1578	1329	2744	69.6804
YBL055C	1257	1008	2080	69.6393
YBL056W	1407	1158	4131	120.392
YBL057C	627	378	1632	145.707
YBL058W	1272	1023	3436	113.352
YBL059C-A	330	81	125	52.0807
YBL059W	582	333	288	29.1877
YBL060W	2064	1815	831	15.4517
YBL061C	2091	1842	1690	30.9634
YBL063W	3336	3087	678	7.41216
YBL064C	786	537	861	54.1104
YBL066C	3447	3198	651	6.86996
YBL067C	2244	1995	1548	26.1866
YBL068W	981	732	1832	84.4629
YBL069W	1290	1041	1547	50.1524
YBL071C-B	99	2.02205	0	0
YBL071W-A	249	12.2907	77	211.429
YBL072C	603	354	27979.7	2667.42
YBL074C	1068	819	283	11.6615
YBL075C	1950	1701	776	15.396
YBL076C	3219	2970	18987	215.75
YBL078C	354	105	40	12.8565
YBL079W	4509	4260	2605	20.6372
YBL080C	1626	1377	362	8.8721
YBL081W	1107	858	1762.59	69.329
YBL082C	1377	1128	1480	44.2797
YBL084C	2277	2028	821.652	13.6733
YBL085W	2943	2694	2274	28.4869
YBL086C	1401	1152	495	14.5012
YBL087C	414	165	10837.4	2216.62
YBL088C	8364	8115	923	3.83853
YBL089W	1380	1131	604	18.023
YBL090W	534	285	525	62.1679
YBL091C	1266	1017	6522	216.427
YBL091C-A	528	279	183	22.136
YBL092W	393	144	35501	8320.13
YBL093C	663	414	1102	89.8324
YBL095W	813	564	497	29.7392
YBL097W	2265	2016	325	5.44057
YBL098W	1383	1134	416	12.3803
YBL099W	1638	1389	7747	188.228
YBL100W-A	1317	1068	0	0
YBL100W-B	5313	5064	786.377	5.2407
YBL100W-C	120	2.24142	0	0
YBL101C	3354	3105	622	6.76053
YBL102W	648	399	968	81.8756
YBL103C	1461	1212	891	24.81
YBL104C	3117	2868	1045	12.2967
YBL105C	3456	3207	1940	20.4152
YBL106C	3033	2784	454	5.50349
YBL107C	591	342	403	39.7677
YBL108C-A	129	2.35784	0	0
YBL111C	2004	1755	17.5692	0.337851
YBL112C	318	69.0002	19.9591	9.76208
YBL113C	2379	2130	662.451	10.4961
YBR001C	2343	2094	370	5.96317
YBR002C	861	612	954	52.6076
YBR003W	1422	1173	1157	33.288
YBR004C	1302	1053	896	28.7165
YBR005W	642	393	313	26.8784
YBR006W	1494	1245	405	10.9784
YBR007C	2211	1962	728	12.5223
YBR008C	1647	1398	771	18.6123
YBR009C	312	63.001	4599.17	2463.68
YBR010W	411	162	8769.95	1826.98
YBR011C	864	615	16924	928.709
YBR012W-A	1323	1074	0	0
YBR012W-B	5271	5022	1333.85	8.96357
YBR013C	390	141	113	27.0465
YBR014C	612	363	839	78.0023
YBR015C	1794	1545	3386	73.9623
YBR016W	387	138	759	185.616
YBR017C	2757	2508	3651	49.1288
YBR018C	1101	852	61	2.41625
YBR019C	2100	1851	200	3.64649
YBR020W	1587	1338	241	6.07873
YBR021W	1902	1653	906	18.4972
YBR022W	534	285	232	27.4723
YBR023C	3498	3249	2650	27.5263
YBR024W	906	657	183	9.40021
YBR025C	1185	936	8261	297.858
YBR026C	1143	894	1105	41.7135
YBR028C	1578	1329	1298	32.9611
YBR029C	1374	1125	2713	81.3859
YBR030W	1659	1410	1402	33.5568
YBR031W	1089	840	51062.9	2051.53
YBR033W	2760	2511	314	4.22022
YBR034C	1047	798	6712	283.858
YBR035C	687	438	1910	147.167
YBR036C	1233	984	2583	88.5893
YBR037C	888	639	262	13.8373
YBR038W	2892	2643	1695	21.6433
YBR039W	936	687	5054	248.273
YBR040W	897	648	7	0.364565
YBR041W	2010	1761	1619	31.027
YBR042C	1194	945	1142	40.7837
YBR043C	2070	1821	2577	47.7591
YBR044C	1719	1470	771	17.7006
YBR045C	1920	1671	55	1.11081
YBR046C	1005	756	449	20.0436
YBR047W	528	279	150	18.1442
YBR048W	471	222	17084.9	2597.23
YBR049C	2433	2184	1515	23.4106
YBR050C	1017	768	63	2.76841
YBR052C	633	384	813	71.4515
YBR053C	1077	828	682	27.7975
YBR054W	1035	786	175	7.51393
YBR055C	2700	2451	1736	23.9033
YBR056W	1506	1257	502	13.4778
YBR056W-A	201	4.52992	0	0
YBR057C	1101	852	903	35.7684
YBR058C	2346	2097	2560	41.1996
YBR058C-A	243	10.394	17	55.1971
YBR059C	3327	3078	1372	15.0431
YBR060C	1863	1614	1124	23.5025
YBR061C	933	684	2245	110.767
YBR062C	543	294	446	51.1964
YBR063C	1215	966	526	18.3764
YBR065C	1095	846	445	17.7518
YBR066C	663	414	352	28.6942
YBR067C	633	384	10462	919.465
YBR068C	1830	1581	6947	148.292
YBR069C	1860	1611	8671	181.646
YBR070C	714	465	788	57.1907
YBR071W	636	387	943	82.2342
YBR072C-A	162	2.97107	0	0
YBR072W	645	396	82	6.98828
YBR073W	2877	2628	2353	30.2168
YBR074W	2931	2682	2258	28.413
YBR076W	1065	816	30	1.24075
YBR077C	489	240	543	76.3555
YBR078W	1290	1041	17111	554.723
YBR079C	2895	2646	12762	162.772
YBR080C	2277	2028	2841	47.2776
YBR081C	3999	3750	1628	14.6513
YBR082C	447	198	3379	575.937
YBR083W	1461	1212	1286	35.8088
YBR084C-A	570	321	30977.6	3256.82
YBR084W	2928	2679	8426	106.145
YBR085C-A	258	16.1332	123	257.298
YBR085W	924	675	67	3.34983
YBR086C	2841	2592	3235	42.1203
YBR087W	1065	816	1795	74.238
YBR088C	777	528	2780	177.69
YBR089C-A	300	51.0207	595	393.571
YBR090C	369	120	301	84.652
YBR091C	330	81	195	81.2459
YBR092C	1404	1155	9069.32	264.999
YBR093C	1404	1155	937.055	27.3801
YBR094W	2262	2013	1017	17.0502
YBR095C	1293	1044	900	29.0934
YBR096W	693	444	1062	80.7223
YBR097W	4365	4116	462	3.78807
YBR098W	2076	1827	388	7.16713
YBR101C	873	624	1458	78.8542
YBR102C	2262	2013	1328	22.2641
YBR103W	1608	1359	849	21.0834
YBR104W	990	741	2184	99.4687
YBR105C	1089	840	1266	50.8635
YBR106W	567	318	8643	917.253
YBR107C	738	489	370	25.5355
YBR108W	2844	2595	424	5.51417
YBR109C	444	195	3445	596.22
YBR110W	1350	1101	1564	47.9404
YBR111C	696	447	1209	91.2789
YBR111W-A	291	42.1305	197	157.805
YBR112C	2901	2652	1980.95	25.2088
YBR114W	2373	2124	422	6.70517
YBR115C	4179	3930	4968	42.662
YBR117C	2046	1797	311	5.84069
YBR118W	1377	1128	187222	5601.45
YBR119W	897	648	746	38.8522
YBR120C	489	240	204	28.686
YBR121C	2004	1755	18687	359.347
YBR122C	534	285	738	87.3903
YBR123C	1950	1701	806	15.9913
YBR125C	1182	933	680	24.5968
YBR126C	1488	1239	1369	37.2893
YBR126W-A	207	4.94562	0	0
YBR127C	1554	1305	13084	338.362
YBR128C	1035	786	99	4.25074
YBR129C	987	738	637	29.1296
YBR130C	1278	1029	1664	54.5745
YBR131W	2115	1866	551	9.96533
YBR132C	1791	1542	131	2.86707
YBR133C	2484	2235	1284	19.3883
YBR135W	453	204	550	90.988
YBR136W	7107	6858	559	2.75085
YBR137W	540	291	594	68.8883
YBR138C	1575	1326	469	11.9366
YBR139W	1527	1278	482	12.7282
YBR140C	9279	9030	1451	5.4229
YBR141C	1014	765	774	34.1453
YBR142W	2322	2073	5397	87.8628
YBR143C	1314	1065	12863	407.61
YBR145W	1056	807	483	20.1988
YBR146W	837	588	1076	61.7571
YBR147W	891	642	41	2.15526
YBR148W	1830	1581	77	1.64365
YBR149W	1035	786	2276	97.7241
YBR150C	3285	3036	510.806	5.67814
YBR151W	951	702	1353	65.0448
YBR152W	876	627	323	17.3855
YBR153W	735	486	536	37.2203
YBR154C	648	399	3797	321.159
YBR155W	1158	909	3283	121.887
YBR156C	2097	1848	684	12.4913
YBR157C	768	519	227	14.7608
YBR158W	1650	1401	4463	107.508
YBR159W	1044	795	3239	137.498
YBR160W	897	648	932	48.5392
YBR161W	1131	882	264	10.1015
YBR162C	1368	1119	12004	362.033
YBR162W-A	198	4.34781	0	0
YBR163W	1758	1509	1331	29.7674
YBR164C	552	303	1307	145.574
YBR165W	834	585	582	33.5752
YBR166C	1359	1110	2324	70.6586
YBR167C	423	174	247	47.9071
YBR168W	1242	993	398	13.5265
YBR169C	2082	1833	247	4.54764
YBR170C	1743	1494	1125	25.4129
YBR171W	621	372	1894	171.826
YBR172C	2223	1974	2962	50.6395
YBR173C	447	198	1390	236.92
YBR175W	948	699	746	36.0175
YBR176W	939	690	582	28.466
YBR177C	1356	1107	3094	94.3245
YBR179C	2568	2319	1029	14.975
YBR180W	1719	1470	90	2.06622
YBR181C	711	462	27451.4	2005.27
YBR182C	1359	1110	223	6.78006
YBR182C-A	195	4.18037	0	0
YBR183W	951	702	186	8.94186
YBR184W	1572	1323	102	2.60191
YBR185C	837	588	404	23.1876
YBR186W	1695	1446	500	11.6695
YBR187W	843	594	2741	155.731
YBR188C	423	174	272	52.756
YBR189W	588	339	36504.9	3634.15
YBR191W	483	234	25222.8	3637.72
YBR192W	1134	885	804	30.6595
YBR193C	672	423	600	47.8699
YBR194W	372	123	71	19.4807
YBR195C	1269	1020	780	25.8075
YBR196C	1665	1416	13824	329.475
YBR196C-A	150	2.70536	0	0
YBR196C-B	105	2.0784	0	0
YBR197C	654	405	463	38.5814
YBR198C	2397	2148	1520	23.8815
YBR199W	1395	1146	2897	85.3131
YBR200W	1656	1407	1222	29.3109
YBR200W-A	165	3.04784	0	0
YBR201C-A	204	4.7285	0	0
YBR201W	636	387	153	13.3423
YBR202W	2538	2289	1962	28.9271
YBR203W	2775	2526	234	3.12633
YBR204C	1128	879	351	13.4763
YBR205W	1215	966	2201	76.8944
YBR207W	1398	1149	2121	62.2978
YBR208C	5508	5259	5920	37.9901
YBR210W	429	180	417	78.1835
YBR211C	975	726	464	21.5692
YBR212W	2019	1770	1562	29.7824
YBR213W	825	576	77	4.51149
YBR214W	1584	1335	186	4.70201
YBR215W	1878	1629	1523	31.5523
YBR216C	2025	1776	926	17.5962
YBR217W	561	312	291	31.4768
YBR218C	3543	3294	5518.02	56.5342
YBR219C	384	135	2.32762	0.581876
YBR220C	1683	1434	1333.67	31.3871
YBR221C	1101	852	7864	311.498
YBR221W-A	105	2.0784	0	0
YBR222C	1632	1383	3314	80.869
YBR223C	1635	1386	254	6.18475
YBR225W	2703	2454	620	8.52646
YBR227C	1563	1314	1683	43.2256
YBR228W	915	666	543	27.5155
YBR229C	2865	2616	1511	19.493
YBR230C	405	156	175	37.8587
YBR230W-A	201	4.52992	0	0
YBR231C	912	663	341	17.3577
YBR233W	1242	993	690	23.4505
YBR233W-A	285	36.3667	191	177.248
YBR234C	1155	906	3006	111.973
YBR235W	3363	3114	1116	12.0948
YBR236C	1311	1062	1528	48.5569
YBR237W	2550	2301	1627	23.8629
YBR238C	2196	1947	1282	22.2215
YBR239C	1590	1341	380	9.56327
YBR240C	1353	1104	53	1.62016
YBR241C	1467	1218	147	4.07307
YBR242W	717	468	1961	141.411
YBR243C	1347	1098	1162	35.7154
YBR244W	489	240	906	127.4
YBR245C	3390	3141	2362	25.3784
YBR246W	1164	915	1500	55.3251
YBR247C	1452	1203	3512	98.5237
YBR248C	1659	1410	5494	131.499
YBR249C	1113	864	9149	357.365
YBR250W	1572	1323	65	1.65808
YBR251W	924	675	556	27.7986
YBR252W	444	195	883	152.819
YBR253W	366	117	294	84.8034
YBR254C	528	279	447	54.0698
YBR255C-A	363	114	137	40.5572
YBR255W	2085	1836	736	13.5287
YBR256C	717	468	4408	317.869
YBR257W	840	591	614	35.0617
YBR258C	429	180	168	31.4984
YBR259W	2067	1818	663	12.3075
YBR260C	2001	1752	867	16.7008
YBR261C	699	450	1604	120.294
YBR262C	321	72.0001	225	105.463
YBR263W	1473	1224	9519	262.459
YBR264C	600	351	447	42.9786
YBR265W	963	714	1897	89.6646
YBR267W	1182	933	3873	140.093
YBR268W	318	69.0002	186	90.9734
YBR269C	417	168	477	95.821
YBR270C	1638	1389	417	10.1318
YBR271W	1260	1011	1666	55.6129
YBR272C	1443	1194	568	16.0545
YBR273C	1311	1062	1165	37.0214
YBR274W	1584	1335	1117	28.2373
YBR275C	5751	5502	1587	9.73438
YBR276C	2424	2175	1946	30.195
YBR278W	606	357	436	41.2164
YBR279W	1338	1089	2356	73.0128
YBR280C	1914	1665	298	6.04024
YBR281C	2637	2388	1358	19.1919
YBR282W	441	192	239	42.0096
YBR283C	1473	1224	6169	170.092
YBR284W	2394	2145	129	2.02962
YBR285W	435	186	7	1.2701
YBR286W	1614	1365	19454	480.981
YBR287W	1284	1035	978	31.8897
YBR288C	1452	1203	1440	40.397
YBR289W	2718	2469	782	10.689
YBR290W	966	717	1184	55.7294
YBR291C	900	651	575	29.8084
YBR293W	1425	1176	916	26.2869
YBR294W	2580	2331	528	7.6444
YBR295W	3651	3402	793	7.86667
YBR296C	1725	1476	905	20.6926
YBR296C-A	120	2.24142	0	0
YBR297W	1407	1158	344.538	10.0411
YBR298C	1845	1596	391	8.26791
YBR298C-A	222	6.40741	0	0
YBR299W	1755	1506	208.467	4.67157
YBR301W	363	114	14.3803	4.25712
YBR302C	1140	891	1248.74	47.2985
YCL001W	567	318	1268	134.569
YCL001W-A	462	213	20	3.16885
YCL001W-B	255	14.7017	5	11.4777
YCL002C	792	543	936	58.1739
YCL004W	1566	1317	477	12.2232
YCL005W	771	522	610	39.4377
YCL005W-A	222	6.40741	0	0
YCL008C	1158	909	680	25.2462
YCL009C	930	681	4531	224.543
YCL010C	780	531	735	46.7137
YCL011C	1284	1035	4667	152.177
YCL012C	405	156	180	38.9403
YCL014W	4911	4662	1275	9.22975
YCL016C	1143	894	762	28.7653
YCL017C	1494	1245	2103	57.0062
YCL018W	1095	846	0	0
YCL019W	5313	5064	2132.69	14.213
YCL020W	1317	1068	146.597	4.6324
YCL021W-A	378	129	41	10.7262
YCL024W	3114	2865	727	8.5637
YCL025C	1902	1653	3190.77	65.1441
YCL026C-A	582	333	29	2.93904
YCL026C-B	582	333	55	5.57404
YCL027W	1539	1290	605	15.8277
YCL028W	1218	969	3332	116.047
YCL029C	1323	1074	1523	47.8572
YCL030C	2400	2151	16818	263.867
YCL031C	894	645	2229	116.628
YCL032W	1041	792	733	31.2342
YCL033C	507	258	398	52.0613
YCL034W	1065	816	1328	54.9237
YCL035C	333	84	703	282.441
YCL036W	1701	1452	1687	39.2103
YCL037C	1305	1056	146	4.66596
YCL038C	1587	1338	482	12.1575
YCL039W	2238	1989	787	13.3534
YCL040W	1503	1254	646	17.3855
YCL042W	360	111	20	6.08077
YCL043C	1569	1320	9583	245.007
YCL044C	1254	1005	652	21.8944
YCL045C	2283	2034	5774	95.8027
YCL047C	777	528	366	23.3937
YCL048W	1392	1143	21	0.620047
YCL048W-A	240	9.60505	0	0
YCL049C	939	690	731	35.7536
YCL050C	966	717	4143	195.006
YCL051W	1752	1503	775	17.4018
YCL052C	1251	1002	885	29.8076
YCL054W	2526	2277	6739	99.8813
YCL054W-A	87	1.92167	0	0
YCL055W	1008	759	964	42.8634
YCL056C	435	186	224	40.6431
YCL057C-A	294	45.0734	472	353.405
YCL057W	2139	1890	2790	49.8189
YCL058C	459	210	529.487	85.0918
YCL058W-A	342	93	110.513	40.1034
YCL059C	951	702	5295	254.554
YCL061C	3291	3042	982	10.8944
YCL063W	1272	1023	958	31.604
YCL064C	1083	834	1686	68.225
YCL066W	528	279	377	45.6025
YCL067C	633	384	1325.01	116.45
YCL068C	783	534	0	0
YCL069W	1377	1128	0	0
YCL073C	1848	1599	0	0
YCR002C	969	720	2886	135.274
YCR003W	552	303	346	38.5377
YCR004C	744	495	1762	120.13
YCR005C	1383	1134	618	18.3919
YCR007C	720	471	173	12.3959
YCR008W	1812	1563	1825	39.4054
YCR009C	798	549	2866	176.18
YCR010C	852	603	104	5.8206
YCR011C	3150	2901	1337	15.5538
YCR012W	1251	1002	33803	1138.52
YCR014C	1749	1500	643	14.4668
YCR015C	954	705	467	22.3553
YCR016W	873	624	2743	148.352
YCR017C	2862	2613	4403	56.8671
YCR018C	666	417	570	46.1308
YCR019W	1092	843	554	22.1786
YCR020C	648	399	127	10.7419
YCR020C-A	267	21.4493	87	136.886
YCR020W-B	237	8.90575	11	41.6844
YCR021C	999	750	261	11.7444
YCR023C	1836	1587	1321	28.0917
YCR024C	1479	1230	315	8.64286
YCR024C-A	123	2.27847	0	0
YCR024C-B	267	21.4493	227	357.161
YCR026C	2229	1980	1559	26.5725
YCR027C	630	381	328	29.0536
YCR028C	1539	1290	1241	32.4664
YCR028C-A	408	159	1560	331.115
YCR030C	2613	2364	1056	15.0754
YCR031C	414	165	24037.1	4916.43
YCR032W	6504	6255	744	4.01419
YCR033W	3681	3432	2156	21.2009
YCR034W	1044	795	4290	182.113
YCR035C	1185	936	2080	74.9962
YCR036W	1002	753	1620	72.6059
YCR037C	2772	2523	2726	36.4637
YCR038C	1929	1680	365	7.33222
YCR039C	633	384	1325.01	116.45
YCR040W	528	279	377	45.6025
YCR041W	333	84	44	17.6777
YCR042C	4224	3975	1975	16.768
YCR043C	384	135	506	126.494
YCR044C	1074	825	1366	55.879
YCR045C	1476	1227	598	16.4478
YCR046C	510	261	521	67.3673
YCR047C	828	579	1515	88.3051
YCR048W	1833	1584	1382.51	29.4554
YCR050C	309	60.0023	70.4912	39.6478
YCR051W	669	420	1912	153.635
YCR052W	1452	1203	2001	56.1349
YCR053W	1545	1296	11955	311.312
YCR054C	1692	1443	1007	23.5513
YCR057C	2772	2523	5314	71.0814
YCR059C	777	528	1626	103.929
YCR060W	336	87	513	198.999
YCR061W	1896	1647	166	3.40147
YCR063W	474	225	98	14.6993
YCR065W	1695	1446	955	22.2888
YCR066W	1464	1215	465	12.916
YCR067C	3198	2949	1782.18	20.3952
YCR068W	1563	1314	456	11.7117
YCR069W	957	708	1053	50.1934
YCR071C	441	192	301	52.9075
YCR072C	1548	1299	2587	67.2108
YCR073C	3996	3747	1087	9.79034
YCR073W-A	948	699	550	26.5545
YCR075C	783	534	225	14.2198
YCR075W-A	228	7.24111	0	0
YCR076C	753	504	762	51.0242
YCR077C	2391	2142	2871	45.2341
YCR079W	1329	1080	480	14.9992
YCR081W	4284	4035	803	6.7162
YCR082W	387	138	1081	264.362
YCR083W	384	135	371	92.7453
YCR084C	2142	1893	2882	51.3801
YCR086W	573	324	294	30.6235
YCR087C-A	462	213	1539	243.843
YCR088W	1779	1530	3147	69.4156
YCR089W	4830	4581	1387	10.218
YCR090C	549	300	898	101.02
YCR091W	2163	1914	185	3.26198
YCR092C	3057	2808	905	10.8769
YCR093W	6327	6078	2317	12.8652
YCR094W	1176	927	1162	42.3037
YCR095C	1089	840	646	25.954
YCR095W-A	159	2.89879	0	0
YCR096C	360	111	144.978	44.0789
YCR097W	381	132	0	0
YCR098C	1557	1308	122	3.14778
YCR099C	468	219	94	14.4856
YCR100C	951	702	187	8.98993
YCR101C	549	300	91	10.237
YCR102C	1107	858	60.5641	2.38221
YCR104W	375	126	1	0.267844
YCR105W	1086	837	165	6.65289
YCR106W	2499	2250	646	9.68951
YCR107W	1092	843	575.233	23.0286
YCR108C	192	4.02602	0	0
YDL001W	1293	1044	898	29.0287
YDL002C	612	363	800	74.3764
YDL003W	1701	1452	2082	48.3911
YDL004W	483	234	1526	220.085
YDL005C	1296	1047	968	31.2019
YDL006W	846	597	671	37.9315
YDL007C-A	258	16.1332	0	0
YDL007W	1314	1065	6053	191.811
YDL008W	498	249	420	56.9248
YDL009C	324	75	55	24.7487
YDL010W	696	447	492	37.1458
YDL012C	324	75	304	136.793
YDL013W	1860	1611	1086	22.7502
YDL014W	984	735	12171	558.844
YDL015C	933	684	4428	218.476
YDL017W	1524	1275	573	15.1669
YDL018C	678	429	249	19.5882
YDL019C	3852	3603	1072	10.0411
YDL020C	1596	1347	1781	44.6219
YDL021W	936	687	66	3.24219
YDL022C-A	249	12.2907	0	0
YDL022W	1176	927	682	24.8288
YDL024C	1407	1158	35	1.02003
YDL025C	1863	1614	1250	26.1372
YDL027C	1263	1014	484	16.1087
YDL028C	2295	2046	964	15.901
YDL029W	1176	927	3827	139.325
YDL030W	1593	1344	855	21.4693
YDL031W	2988	2739	7983	98.3617
YDL033C	1254	1005	432	14.5067
YDL035C	2886	2637	1460	18.6851
YDL036C	1389	1140	1314	38.8993
YDL037C	987	738	1289	58.9452
YDL039C	2097	1848	3738	68.2636
YDL040C	2565	2316	4920	71.6933
YDL042C	1689	1440	610	14.2962
YDL043C	801	552	506	30.9359
YDL044C	1323	1074	387	12.1607
YDL045C	921	672	575	28.8769
YDL045W-A	288	39.223	239	205.641
YDL046W	522	273	1942	240.07
YDL047W	936	687	1770	86.9498
YDL048C	1473	1224	387	10.6704
YDL049C	807	558	302	18.2652
YDL051W	828	579	3629	211.524
YDL052C	912	663	1661	84.5489
YDL053C	558	309	925	101.026
YDL054C	1461	1212	1490	41.4892
YDL055C	1086	837	10446	421.188
YDL056W	2502	2253	1380	20.6714
YDL057W	987	738	274	12.5299
YDL058W	5373	5124	1797	11.8356
YDL059C	717	468	191	13.7733
YDL060W	2367	2118	5518	87.924
YDL061C	171	3.21647	0	0
YDL063C	1863	1614	3300	69.0021
YDL064W	474	225	864	129.593
YDL065C	1029	780	1162	50.2763
YDL066W	1287	1038	3590	116.721
YDL067C	180	3.51476	0	0
YDL069C	690	441	242	18.5195
YDL070W	1917	1668	6735	136.268
YDL072C	612	363	1335	124.116
YDL073W	2955	2706	2393	29.8447
YDL074C	2103	1854	2549	46.3994
YDL075W	342	93	19183	6961.22
YDL076C	885	636	814	43.1936
YDL077C	3150	2901	760	8.84133
YDL078C	1032	783	2526	108.874
YDL079C	1506	1257	314	8.43036
YDL080C	1830	1581	936	19.98
YDL081C	321	72.0001	11056	5182.23
YDL082W	600	351	15596.3	1499.57
YDL083C	432	183	21541.2	3972.57
YDL084W	1341	1092	15614	482.551
YDL085C-A	207	4.94562	0	0
YDL085W	1638	1389	59	1.43351
YDL086W	822	573	4332	255.144
YDL087C	786	537	316	19.8593
YDL088C	1587	1338	1319	33.2691
YDL089W	1455	1206	568	15.8947
YDL090C	1296	1047	746	24.0461
