target_id	length	eff_length	est_counts	tpm
YAR003W	1281	1032	639	26.2217
YAR007C	1866	1617	1581	41.4059
YAR008W	828	579	468	34.23
YAR009C	3591	3342	9720.12	123.17
YAR010C	1323	1074	0	0
YAR014C	2130	1881	1873	42.1686
YAR015W	921	672	6875	433.255
YAR018C	1308	1059	452	18.0752
YAR019C	2925	2676	368	5.82373
YAR020C	168	3.12949	0	0
YAR023C	540	291	59	8.58616
YAR027W	708	459	462	42.6255
YAR028W	705	456	277	25.725
YAR029W	225	6.80143	0	0
YAR031W	897	648	243.869	15.9375
YAR033W	705	456	233.782	21.7113
YAR035C-A	81	1.87681	0	0
YAR035W	2064	1815	83	1.93661
YAR042W	3567	3318	2038	26.0116
YAR050W	4614	4365	222.977	2.16329
YAR064W	300	51.0207	7	5.81021
YAR066W	612	363	46.3636	5.40892
YAR068W	486	237	136.334	24.361
YAR071W	1404	1155	788.577	28.9136
YBL001C	315	66.0004	552	354.187
YBL002W	396	147	3390	976.612
YBL003C	399	150	2337.3	659.877
YBL004W	7482	7233	3373	19.7487
YBL005W	2931	2682	933	14.732
YBL005W-A	1323	1074	0.887183	0.0349823
YBL005W-B	5268	5019	4136.24	34.9002
YBL006C	543	294	606	87.2901
YBL007C	3735	3486	3458	42.0085
YBL008W	2523	2274	826	15.3826
YBL008W-A	240	9.60505	0	0
YBL009W	2031	1782	1362	32.3675
YBL010C	843	594	302	21.5308
YBL011W	2280	2031	1804	37.6155
YBL013W	1206	957	42	1.85856
YBL014C	2685	2436	1077	18.7231
YBL015W	1581	1332	540	17.1684
YBL016W	1062	813	1298	67.612
YBL017C	4740	4491	2404	22.6689
YBL018C	402	153	314	86.9117
YBL019W	1563	1314	285	9.18522
YBL020W	1725	1476	1264	36.2661
YBL021C	435	186	142	32.3307
YBL022C	3402	3153	2930	39.3535
YBL023C	2607	2358	804	14.4395
YBL024W	2055	1806	4981	116.799
YBL025W	438	189	101	22.6308
YBL026W	288	39.223	262	282.879
YBL027W	570	321	31253.8	4123.23
YBL028C	321	72.0001	465	273.502
YBL029C-A	285	36.3667	105	122.272
YBL029W	1131	882	259	12.4357
YBL030C	957	708	6025	360.382
YBL031W	1017	768	315	17.3696
YBL032W	1146	897	2227	105.14
YBL033C	1038	789	1347	72.2987
YBL034C	4542	4293	632	6.23442
YBL035C	2118	1869	917	20.7778
YBL036C	774	525	1609	129.789
YBL037W	3078	2829	751	11.2421
YBL038W	699	450	654	61.5467
YBL039C	1740	1491	9105	258.608
YBL039W-B	180	3.51476	0	0
YBL040C	660	411	1545	159.194
YBL041W	726	477	3471	308.16
YBL042C	1920	1671	4733	119.95
YBL043W	774	525	120	9.6797
YBL044W	369	120	3	1.05872
YBL045C	1374	1125	2666	100.357
YBL046W	1326	1077	612	24.0644
YBL047C	4146	3897	2671	29.0257
YBL049W	417	168	62	15.6287
YBL050W	879	630	1342	90.2094
YBL051C	2007	1758	2217	53.4056
YBL052C	2496	2247	1079	20.3357
YBL054W	1578	1329	2532	80.6824
YBL055C	1257	1008	1421	59.6999
YBL056W	1407	1158	3265	119.403
YBL057C	627	378	1075	120.436
YBL058W	1272	1023	3313	137.147
YBL059C-A	330	81	186	97.2451
YBL059W	582	333	250	31.7933
YBL060W	2064	1815	708	16.5195
YBL061C	2091	1842	1677	38.5552
YBL063W	3336	3087	562	7.70974
YBL064C	786	537	861	67.8998
YBL066C	3447	3198	458	6.06495
YBL067C	2244	1995	1396	29.6335
YBL068W	981	732	1451	83.9453
YBL069W	1290	1041	839	34.1312
YBL071C-B	99	2.02205	0	0
YBL071W-A	249	12.2907	51	175.725
YBL072C	603	354	28669	3429.64
YBL074C	1068	819	185	9.56594
YBL075C	1950	1701	648	16.1328
YBL076C	3219	2970	14466	206.268
YBL078C	354	105	58	23.3926
YBL079W	4509	4260	2536	25.2104
YBL080C	1626	1377	304	9.34931
YBL081W	1107	858	1288.33	63.5885
YBL082C	1377	1128	1404	52.7106
YBL084C	2277	2028	621.602	12.9803
YBL085W	2943	2694	2003	31.4864
YBL086C	1401	1152	574	21.1008
YBL087C	414	165	8322.96	2136.16
YBL088C	8364	8115	851	4.441
YBL089W	1380	1131	570	21.3428
YBL090W	534	285	473	70.2839
YBL091C	1266	1017	4301	179.097
YBL091C-A	528	279	222	33.6968
YBL092W	393	144	23499	6910.78
YBL093C	663	414	763	78.0484
YBL095W	813	564	359	26.956
YBL097W	2265	2016	342	7.18415
YBL098W	1383	1134	347	12.9585
YBL099W	1638	1389	5362	163.48
YBL100W-A	1317	1068	10.7643	0.426829
YBL100W-B	5313	5064	530.819	4.43908
YBL100W-C	120	2.24142	0	0
YBL101C	3354	3105	556	7.58321
YBL102W	648	399	757	80.3457
YBL103C	1461	1212	626	21.8732
YBL104C	3117	2868	801	11.8275
YBL105C	3456	3207	1703	22.4882
YBL106C	3033	2784	468	7.11896
YBL107C	591	342	509	63.0277
YBL108C-A	129	2.35784	0	0
YBL111C	2004	1755	37.0939	0.895087
YBL112C	318	69.0002	10.3614	6.35931
YBL113C	2379	2130	733.756	14.5885
YBR001C	2343	2094	462	9.3434
YBR002C	861	612	1135	78.5388
YBR003W	1422	1173	946	34.1533
YBR004C	1302	1053	863	34.7074
YBR005W	642	393	220	23.7066
YBR006W	1494	1245	389	13.2318
YBR007C	2211	1962	518	11.1807
YBR008C	1647	1398	1141	34.5635
YBR009C	312	63.001	2732.6	1836.83
YBR010W	411	162	5443.82	1423.08
YBR011C	864	615	14420	992.956
YBR012W-A	1323	1074	4.72403e-05	1.86272e-06
YBR012W-B	5271	5022	858.786	7.24182
YBR013C	390	141	74	22.2255
YBR014C	612	363	649	75.7143
YBR015C	1794	1545	3003	82.3127
YBR016W	387	138	557	170.929
YBR017C	2757	2508	3016	50.9265
YBR018C	1101	852	32	1.59056
YBR019C	2100	1851	230	5.26213
YBR020W	1587	1338	190	6.01364
YBR021W	1902	1653	826	21.1615
YBR022W	534	285	218	32.393
YBR023C	3498	3249	2476	32.2731
YBR024W	906	657	217	13.9873
YBR025C	1185	936	12444	563.02
YBR026C	1143	894	1159	54.9017
YBR028C	1578	1329	955	30.4311
YBR029C	1374	1125	2370	89.2145
YBR030W	1659	1410	1044	31.356
YBR031W	1089	840	47532.2	2396.34
YBR033W	2760	2511	237	3.99707
YBR034C	1047	798	5776	306.524
YBR035C	687	438	1379	133.331
YBR036C	1233	984	2464	106.044
YBR037C	888	639	361	23.9247
YBR038W	2892	2643	1793	28.7292
YBR039W	936	687	2715	167.36
YBR040W	897	648	4	0.261412
YBR041W	2010	1761	1398	33.6192
YBR042C	1194	945	1133	50.7736
YBR043C	2070	1821	1009	23.465
YBR044C	1719	1470	701	20.1948
YBR045C	1920	1671	55	1.39388
YBR046C	1005	756	371	20.7822
YBR047W	528	279	90	13.6609
YBR048W	471	222	13495.1	2574.32
YBR049C	2433	2184	1484	28.7754
YBR050C	1017	768	72	3.97019
YBR052C	633	384	977	107.747
YBR053C	1077	828	710	36.3135
YBR054W	1035	786	219	11.7994
YBR055C	2700	2451	1234	21.3212
YBR056W	1506	1257	617	20.7869
YBR056W-A	201	4.52992	0	0
YBR057C	1101	852	703	34.9426
YBR058C	2346	2097	1933	39.0367
YBR058C-A	243	10.394	22	89.635
YBR059C	3327	3078	1247	17.1569
YBR060C	1863	1614	1009	26.4745
YBR061C	933	684	1558	96.4609
YBR062C	543	294	515	74.1822
YBR063C	1215	966	412	18.0618
YBR065C	1095	846	354	17.7204
YBR066C	663	414	244	24.9591
YBR067C	633	384	3212	354.229
YBR068C	1830	1581	6012	161.037
YBR069C	1860	1611	6810	179.016
YBR070C	714	465	601	54.7345
YBR071W	636	387	652	71.3471
YBR072C-A	162	2.97107	0	0
YBR072W	645	396	95	10.1594
YBR073W	2877	2628	1809	29.151
YBR074W	2931	2682	1622	25.6113
YBR076W	1065	816	17	0.882264
YBR077C	489	240	343	60.5233
YBR078W	1290	1041	17522	712.808
YBR079C	2895	2646	10667	170.723
YBR080C	2277	2028	2231	46.5877
YBR081C	3999	3750	1219	13.7661
YBR082C	447	198	3420	731.477
YBR083W	1461	1212	1767	61.741
YBR084C-A	570	321	21480.2	2833.83
YBR084W	2928	2679	6041	95.494
YBR085C-A	258	16.1332	94	246.744
YBR085W	924	675	113	7.08948
YBR086C	2841	2592	3148	51.4327
YBR087W	1065	816	1370	71.1001
YBR088C	777	528	2312	185.436
YBR089C-A	300	51.0207	526	436.596
YBR090C	369	120	325	114.694
YBR091C	330	81	151	78.9463
YBR092C	1404	1155	4214.8	154.538
YBR093C	1404	1155	673.116	24.6801
YBR094W	2262	2013	987	20.7641
YBR095C	1293	1044	650	26.3665
YBR096W	693	444	1062	101.293
YBR097W	4365	4116	492	5.06209
YBR098W	2076	1827	349	8.08959
YBR101C	873	624	1324	89.8552
YBR102C	2262	2013	1065	22.405
YBR103W	1608	1359	672	20.9406
YBR104W	990	741	1283	73.3244
YBR105C	1089	840	1125	56.717
YBR106W	567	318	8058	1073.1
YBR107C	738	489	233	20.1784
YBR108W	2844	2595	517	8.4371
YBR109C	444	195	2620	568.993
YBR110W	1350	1101	1290	49.6183
YBR111C	696	447	1188	112.551
YBR111W-A	291	42.1305	156	156.808
YBR112C	2901	2652	2084.66	33.2891
YBR114W	2373	2124	748	14.9138
YBR115C	4179	3930	2275	24.5148
YBR117C	2046	1797	232	5.46739
YBR118W	1377	1128	170815	6412.93
YBR119W	897	648	491	32.0883
YBR120C	489	240	180	31.7615
YBR121C	2004	1755	14875	358.938
YBR122C	534	285	688	102.231
YBR123C	1950	1701	659	16.4067
YBR125C	1182	933	890	40.3969
YBR126C	1488	1239	1633	55.8155
YBR126W-A	207	4.94562	0	0
YBR127C	1554	1305	9913	321.688
YBR128C	1035	786	89	4.79521
YBR129C	987	738	468	26.8553
YBR130C	1278	1029	1397	57.4938
YBR131W	2115	1866	382	8.66945
YBR132C	1791	1542	178	4.8885
YBR133C	2484	2235	1363	25.8261
YBR135W	453	204	508	105.457
YBR136W	7107	6858	466	2.87759
YBR137W	540	291	486	70.7267
YBR138C	1575	1326	246	7.85654
YBR139W	1527	1278	539	17.8607
YBR140C	9279	9030	1479	6.93618
YBR141C	1014	765	668	36.979
YBR142W	2322	2073	3503	71.5617
YBR143C	1314	1065	9513	378.275
YBR145W	1056	807	337	17.6846
YBR146W	837	588	998	71.8775
YBR147W	891	642	14	0.923491
YBR148W	1830	1581	67	1.79466
YBR149W	1035	786	2204	118.749
YBR150C	3285	3036	610.472	8.51538
YBR151W	951	702	2912	175.669
YBR152W	876	627	193	13.0356
YBR153W	735	486	410	35.7263
YBR154C	648	399	2896	307.373
YBR155W	1158	909	2436	113.489
YBR156C	2097	1848	504	11.5496
YBR157C	768	519	252	20.5624
YBR158W	1650	1401	6351	191.975
YBR159W	1044	795	2596	138.286
YBR160W	897	648	1034	67.5749
YBR161W	1131	882	319	15.3166
YBR162C	1368	1119	10430	394.725
YBR162W-A	198	4.34781	0	0
YBR163W	1758	1509	809	22.7038
YBR164C	552	303	1022	142.839
YBR165W	834	585	336	24.3233
YBR166C	1359	1110	1548	59.0592
YBR167C	423	174	164	39.9148
YBR168W	1242	993	367	15.6515
YBR169C	2082	1833	317	7.3238
YBR170C	1743	1494	1096	31.067
YBR171W	621	372	1470	167.346
YBR172C	2223	1974	2750	58.9964
YBR173C	447	198	1107	236.768
YBR175W	948	699	550	33.3216
YBR176W	939	690	511	31.3626
YBR177C	1356	1107	1357	51.9125
YBR179C	2568	2319	916	16.7276
YBR180W	1719	1470	79	2.27588
YBR181C	711	462	20877.6	1913.72
YBR182C	1359	1110	132	5.03606
YBR182C-A	195	4.18037	0	0
YBR183W	951	702	156	9.41082
YBR184W	1572	1323	90	2.88086
YBR185C	837	588	467	33.6341
YBR186W	1695	1446	395	11.5683
YBR187W	843	594	2593	184.866
YBR188C	423	174	179	43.5656
YBR189W	588	339	26692.7	3334.51
YBR191W	483	234	18385.5	3327.36
YBR192W	1134	885	680	32.5391
YBR193C	672	423	408	40.847
YBR194W	372	123	71	24.4452
YBR195C	1269	1020	771	32.0106
YBR196C	1665	1416	20218	604.665
YBR196C-A	150	2.70536	0	0
YBR196C-B	105	2.0784	0	0
YBR197C	654	405	393	41.0939
YBR198C	2397	2148	1783	35.1526
YBR199W	1395	1146	2260	83.5148
YBR200W	1656	1407	870	26.1858
YBR200W-A	165	3.04784	0	0
YBR201C-A	204	4.7285	0	0
YBR201W	636	387	214	23.4176
YBR202W	2538	2289	1374	25.4203
YBR203W	2775	2526	237	3.97333
YBR204C	1128	879	428	20.6203
YBR205W	1215	966	2206	96.7093
YBR207W	1398	1149	1599	58.9343
YBR208C	5508	5259	1128	9.08334
YBR210W	429	180	257	60.4645
YBR211C	975	726	380	22.166
YBR212W	2019	1770	1284	30.7207
YBR213W	825	576	85	6.24937
YBR214W	1584	1335	235	7.45464
YBR215W	1878	1629	1125	29.2463
YBR216C	2025	1776	805	19.1952
YBR217W	561	312	193	26.1965
YBR218C	3543	3294	3211.41	41.2869
YBR219C	384	135	0	0
YBR220C	1683	1434	1289	38.0666
YBR221C	1101	852	5913	293.906
YBR221W-A	105	2.0784	0	0
YBR222C	1632	1383	1905	58.3328
YBR223C	1635	1386	272	8.31085
YBR225W	2703	2454	436	7.52405
YBR227C	1563	1314	1034	33.3246
YBR228W	915	666	361	22.9548
YBR229C	2865	2616	1408	22.7932
YBR230C	405	156	263	71.3955
YBR230W-A	201	4.52992	0	0
YBR231C	912	663	391	24.9749
YBR233W	1242	993	552	23.5413
YBR233W-A	285	36.3667	146	170.016
YBR234C	1155	906	2968	138.732
YBR235W	3363	3114	1026	13.953
YBR236C	1311	1062	1072	42.7474
YBR237W	2550	2301	992	18.2572
YBR238C	2196	1947	1224	26.6229
YBR239C	1590	1341	352	11.1161
YBR240C	1353	1104	54	2.0714
YBR241C	1467	1218	209	7.26673
YBR242W	717	468	1228	111.12
YBR243C	1347	1098	1136	43.8143
YBR244W	489	240	667	117.694
YBR245C	3390	3141	2056	27.7201
YBR246W	1164	915	1208	55.9095
YBR247C	1452	1203	3561	125.356
YBR248C	1659	1410	3534	106.142
YBR249C	1113	864	6214	304.577
YBR250W	1572	1323	51	1.63249
YBR251W	924	675	605	37.957
YBR252W	444	195	768	166.789
YBR253W	366	117	220	79.63
YBR254C	528	279	349	52.9738
YBR255C-A	363	114	178	66.1234
YBR255W	2085	1836	549	12.6631
YBR256C	717	468	2022	182.968
YBR257W	840	591	503	36.043
YBR258C	429	180	108	25.4092
YBR259W	2067	1818	566	13.1845
YBR260C	2001	1752	844	20.4008
YBR261C	699	450	1203	113.212
YBR262C	321	72.0001	196	115.282
YBR263W	1473	1224	6298	217.902
YBR264C	600	351	358	43.1932
YBR265W	963	714	1323	78.4696
YBR267W	1182	933	2889	131.131
YBR268W	318	69.0002	213	130.728
YBR269C	417	168	330	83.1849
YBR270C	1638	1389	325	9.9088
YBR271W	1260	1011	1222	51.187
YBR272C	1443	1194	540	19.1527
YBR273C	1311	1062	1121	44.7014
YBR274W	1584	1335	751	23.8231
YBR275C	5751	5502	1473	11.3376
YBR276C	2424	2175	1462	28.4661
YBR278W	606	357	270	32.0284
YBR279W	1338	1089	1818	70.6978
YBR280C	1914	1665	224	5.69736
YBR281C	2637	2388	1196	21.2098
YBR282W	441	192	200	44.1132
YBR283C	1473	1224	6163	213.231
YBR284W	2394	2145	112	2.21121
YBR285W	435	186	12	2.73217
YBR286W	1614	1365	11883	368.666
YBR287W	1284	1035	914	37.3978
YBR288C	1452	1203	1042	36.6811
YBR289W	2718	2469	738.114	12.6603
YBR290W	966	717	835	49.3182
YBR291C	900	651	375	24.3944
YBR293W	1425	1176	581	20.9223
YBR294W	2580	2331	344	6.24965
YBR295W	3651	3402	537	6.68467
YBR296C	1725	1476	471	13.5137
YBR296C-A	120	2.24142	0	0
YBR297W	1407	1158	498.434	18.228
YBR298C	1845	1596	373	9.89728
YBR298C-A	222	6.40741	0	0
YBR299W	1755	1506	105.976	2.98006
YBR301W	363	114	19.9499	7.41099
YBR302C	1140	891	939.205	44.6398
YCL001W	567	318	1183	157.542
YCL001W-A	462	213	11	2.18702
YCL001W-B	255	14.7017	10	28.8053
YCL002C	792	543	721	56.2309
YCL004W	1566	1317	395	12.7014
YCL005W	771	522	516	41.8619
YCL005W-A	222	6.40741	0	0
YCL008C	1158	909	582	27.1143
YCL009C	930	681	2877	178.909
YCL010C	780	531	672	53.5938
YCL011C	1284	1035	3990	163.257
YCL012C	405	156	174	47.2351
YCL014W	4911	4662	1005	9.12922
YCL016C	1143	894	491	23.2586
YCL017C	1494	1245	1850	62.9278
YCL018W	1095	846	0	0
YCL019W	5313	5064	1681.49	14.0618
YCL020W	1317	1068	372.717	14.7791
YCL021W-A	378	129	49	16.0859
YCL024W	3114	2865	561	8.29236
YCL025C	1902	1653	590.098	15.1179
YCL026C-A	582	333	28	3.56085
YCL026C-B	582	333	135	17.1684
YCL027W	1539	1290	462	15.1667
YCL028W	1218	969	2745	119.966
YCL029C	1323	1074	866	34.1471
YCL030C	2400	2151	5821	114.603
YCL031C	894	645	1742	114.374
YCL032W	1041	792	494	26.4145
YCL033C	507	258	437	71.7301
YCL034W	1065	816	1090	56.5687
YCL035C	333	84	525	264.679
YCL036W	1701	1452	1648	48.0652
YCL037C	1305	1056	158	6.33626
YCL038C	1587	1338	313	9.90668
YCL039W	2238	1989	775	16.5009
YCL040W	1503	1254	1319	44.5438
YCL042W	360	111	32	12.2086
YCL043C	1569	1320	12074	387.362
YCL044C	1254	1005	751	31.6456
YCL045C	2283	2034	4083	85.0097
YCL047C	777	528	375	30.0772
YCL048W	1392	1143	8	0.296404
YCL048W-A	240	9.60505	0	0
YCL049C	939	690	465	28.5393
YCL050C	966	717	3899	230.289
YCL051W	1752	1503	558	15.7223
YCL052C	1251	1002	847	35.7977
YCL054W	2526	2277	4715	87.6917
YCL054W-A	87	1.92167	0	0
YCL055W	1008	759	782	43.632
YCL056C	435	186	190	43.2594
YCL057C-A	294	45.0734	409	384.275
YCL057W	2139	1890	2951	66.1222
YCL058C	459	210	448.718	90.4886
YCL058W-A	342	93	83.2821	37.9235
YCL059C	951	702	3094	186.648
YCL061C	3291	3042	886	12.3343
YCL063W	1272	1023	804	33.2828
YCL064C	1083	834	4320	219.36
YCL066W	528	279	284.5	43.1835
YCL067C	633	384	689.934	76.088
YCL068C	783	534	0	0
YCL069W	1377	1128	0	0
YCL073C	1848	1599	2.14444	0.0567945
YCR002C	969	720	2149	126.399
YCR003W	552	303	362	50.5948
YCR004C	744	495	1817	155.45
YCR005C	1383	1134	674	25.1702
YCR007C	720	471	114	10.25
YCR008W	1812	1563	1568	42.4842
YCR009C	798	549	2099	161.912
YCR010C	852	603	61	4.28403
YCR011C	3150	2901	1466	21.4006
YCR012W	1251	1002	73212	3094.24
YCR014C	1749	1500	380	10.7283
YCR015C	954	705	304	18.261
YCR016W	873	624	1899	128.878
YCR017C	2862	2613	3217	52.1377
YCR018C	666	417	579	58.8007
YCR019W	1092	843	415	20.8478
YCR020C	648	399	76	8.06641
YCR020C-A	267	21.4493	46	90.8206
YCR020W-B	237	8.90575	10	47.552
YCR021C	999	750	205	11.5753
YCR023C	1836	1587	847	22.602
YCR024C	1479	1230	304	10.4667
YCR024C-A	123	2.27847	0	0
YCR024C-B	267	21.4493	183	361.308
YCR026C	2229	1980	1233	26.3717
YCR027C	630	381	281	31.2335
YCR028C	1539	1290	867	28.4623
YCR028C-A	408	159	1231	327.869
YCR030C	2613	2364	947	16.9646
YCR031C	414	165	16952.4	4350.97
YCR032W	6504	6255	699	4.73249
YCR033W	3681	3432	1706	21.0509
YCR034W	1044	795	3466	184.63
YCR035C	1185	936	1956	88.4979
YCR036W	1002	753	1539	86.5533
YCR037C	2772	2523	2256	37.8671
YCR038C	1929	1680	278	7.0077
YCR039C	633	384	689.934	76.088
YCR040W	528	279	284.5	43.1835
YCR041W	333	84	28	14.1162
YCR042C	4224	3975	1417	15.0964
YCR043C	384	135	473	148.377
YCR044C	1074	825	1108	56.8756
YCR045C	1476	1227	523	18.0508
YCR046C	510	261	506	82.1013
YCR047C	828	579	1223	89.4515
YCR048W	1833	1584	1208.16	32.3005
YCR050C	309	60.0023	55.8384	39.4099
YCR051W	669	420	1823	183.813
YCR052W	1452	1203	1662	58.5067
YCR053W	1545	1296	9666	315.851
YCR054C	1692	1443	839	24.6227
YCR057C	2772	2523	4997	83.8749
YCR059C	777	528	1088	87.2639
YCR060W	336	87	381	185.458
YCR061W	1896	1647	291	7.48237
YCR063W	474	225	64	12.0458
YCR065W	1695	1446	693	20.2957
YCR066W	1464	1215	393	13.698
YCR067C	3198	2949	1901	27.299
YCR068W	1563	1314	349	11.2479
YCR069W	957	708	1015	60.7117
YCR071C	441	192	310	68.3755
YCR072C	1548	1299	2521	82.1871
YCR073C	3996	3747	827	9.34677
YCR073W-A	948	699	678	41.0764
YCR075C	783	534	230	18.2401
YCR075W-A	228	7.24111	0	0
YCR076C	753	504	403	33.8621
YCR077C	2391	2142	2822	55.7927
YCR079W	1329	1080	396	15.5278
YCR081W	4284	4035	638	6.69602
YCR082W	387	138	1126	345.541
YCR083W	384	135	413	129.556
YCR084C	2142	1893	3227	72.1919
YCR086W	573	324	241	31.5001
YCR087C-A	462	213	875	173.968
YCR088W	1779	1530	2807	77.6946
YCR089W	4830	4581	819	7.57118
YCR090C	549	300	743	104.884
YCR091W	2163	1914	214	4.73491
YCR092C	3057	2808	794	11.9747
YCR093W	6327	6078	2687	18.7218
YCR094W	1176	927	918	41.9375
YCR095C	1089	840	465	23.443
YCR095W-A	159	2.89879	0	0
YCR096C	360	111	81.1319	30.9534
YCR097W	381	132	0	0
YCR098C	1557	1308	107	3.4643
YCR099C	468	219	37	7.1548
YCR100C	951	702	122	7.35974
YCR101C	549	300	45	6.3523
YCR102C	1107	858	96.3236	4.75428
YCR104W	375	126	1.9807	0.665714
YCR105W	1086	837	185	9.36022
YCR106W	2499	2250	482	9.07203
YCR107W	1092	843	373.54	18.765
YCR108C	192	4.02602	0	0
YDL001W	1293	1044	603	24.46
YDL002C	612	363	504	58.7982
YDL003W	1701	1452	1576	45.9652
YDL004W	483	234	959	173.557
YDL005C	1296	1047	712	28.7987
YDL006W	846	597	481	34.1201
YDL007C-A	258	16.1332	0	0
YDL007W	1314	1065	5836	232.063
YDL008W	498	249	419	71.2614
YDL009C	324	75	45	25.4092
YDL010W	696	447	406	38.4643
YDL012C	324	75	255	143.985
YDL013W	1860	1611	826	21.7132
YDL014W	984	735	10713	617.254
YDL015C	933	684	3444	213.229
YDL017W	1524	1275	562	18.6666
YDL018C	678	429	343	33.8592
YDL019C	3852	3603	1109	13.0349
YDL020C	1596	1347	1071	33.6714
YDL021W	936	687	69	4.25336
YDL022C-A	249	12.2907	0	0
YDL022W	1176	927	1067	48.7444
YDL024C	1407	1158	38	1.38968
YDL025C	1863	1614	773	20.2822
YDL027C	1263	1014	489	20.4226
YDL028C	2295	2046	752	15.5651
YDL029W	1176	927	3667	167.522
YDL030W	1593	1344	673	21.2058
YDL031W	2988	2739	4927	76.1781
YDL033C	1254	1005	488	20.5633
YDL035C	2886	2637	1282	20.5882
YDL036C	1389	1140	1070	39.7483
YDL037C	987	738	1360	78.0409
YDL039C	2097	1848	4463	102.274
YDL040C	2565	2316	3693	67.5275
YDL042C	1689	1440	881	25.9092
YDL043C	801	552	478	36.6715
YDL044C	1323	1074	356	14.0374
YDL045C	921	672	555	34.9755
YDL045W-A	288	39.223	161	173.83
YDL046W	522	273	1372	212.829
YDL047W	936	687	1584	97.6424
YDL048C	1473	1224	511	17.6799
YDL049C	807	558	208	15.7859
YDL051W	828	579	4786	350.053
YDL052C	912	663	2209	141.098
YDL053C	558	309	612	83.8751
YDL054C	1461	1212	918	32.076
YDL055C	1086	837	22604	1143.67
YDL056W	2502	2253	951	17.8755
YDL057W	987	738	214	12.28
YDL058W	5373	5124	1343	11.0996
YDL059C	717	468	150	13.5733
YDL060W	2367	2118	4667	93.3151
YDL061C	171	3.21647	0	0
YDL063C	1863	1614	3237	84.9335
YDL064W	474	225	759	142.856
YDL065C	1029	780	1052	57.1164
YDL066W	1287	1038	2582	105.341
YDL067C	180	3.51476	0	0
YDL069C	690	441	153	14.6924
YDL070W	1917	1668	3836	97.3918
YDL072C	612	363	1464	170.795
YDL073W	2955	2706	1569	24.5547
YDL074C	2103	1854	1990	45.4552
YDL075W	342	93	14090	6416.05
YDL076C	885	636	577	38.4201
YDL077C	3150	2901	659	9.62005
YDL078C	1032	783	2169	117.311
YDL079C	1506	1257	280	9.43328
YDL080C	1830	1581	749	20.0627
YDL081C	321	72.0001	9123	5365.93
YDL082W	600	351	11425.6	1378.52
YDL083C	432	183	14680.5	3397.27
YDL084W	1341	1092	11453	444.157
YDL085C-A	207	4.94562	0	0
YDL085W	1638	1389	45	1.37199
YDL086W	822	573	2848	210.487
YDL087C	786	537	220	17.3496
YDL088C	1587	1338	1148	36.335
YDL089W	1455	1206	448	15.7315
YDL090C	1296	1047	521	21.0732
YDL091C	1368	1119	390	14.7596
YDL092W	441	192	1054	232.477
